product_sku;title;content;rating;date
253921;Worth Every Penny;I'm an elementary music educator in Tampa, FL, and I discovered this mallet at the American Drum booth at our state convention.  I immediately purchased two for use with the set of contra bass bars in my classroom as well as with the  CBBs being played in our district's Honors Mallet Percussion ensemble, which I was conducting that year.  They have a noticeably more clear attack than the large red, orange, or white yarn mallets typically used.  Several of my colleagues heard them and purchased a pair for their own classrooms.  I highly recommend this mallet!;5;1/25/2019 15:11
254450;bell tree mallets;These mallets are perfect for bell trees.;5;5/3/2012 10:00
254714;General Mallets;It is a good option to a starter percussionist, nice articulation but not too much.;5;6/23/2012 10:00
254715;Very hard mallet;This is not a heavy mallets but with weight enough. This is VERY articulated, if you look for something that cuts, it would be a good choice. Seriously, there is a huge difference between medium and hard...  it is very hard.;4;6/24/2012 10:00
254763;Best Mallets!;Great mallets for xylos!  Would highly recommend them for a great sound!;5;12/14/2012 10:00
254788;Great Talking Drum Mallet for several reasons;This is a great talking drum mallet! It's longer then the wooden ones available which allows me more control. It's precise when ordering two they match in everyway. Some of the wooden ones from other sources are each different, one short one long, that isn't the case with these. Plus they have that wonderful handle grip that allows full comfortable control. Highly recommended for not only the talking drums but also Djun Djun drums and others!!!;5;9/30/2011 10:00
255128;Love it!;It seems very sturdy.  Can't wait to try it out in my toddler class!;5;7/14/2012 10:00
255128;parachute;Our music teachers are so excited to use the new parachute in class this coming fall. Their smiles tell it all.;5;11/2/2011 10:00
255131;Easy to use;These pins worked great to replace my old broken pins. My glockenspiel works like new!;5;12/21/2012 10:00
255135;a must have;This is an essential item if you have the Studio 49 series.  Even though my students use the instruments with extra care, everyday use can cause the pins to loosen and come out.  We misplaced a few rubber pins, but with this purchase I am able to have extras on hand. Shipment was fast and I had what I needed days before our performance!;5;5/18/2018 12:39
255321;Great Overall;I think that the idea of a dual-sided pad is awesome for those who are constantly practicing in different places, allowing silent, and strenuous practice for wherever you are, all in one pad. the six-inch pad is also very helpful, allowing more portability;4;3/7/2011 10:00
255381;versatile;This shaker/pick combo is great because it can be held two ways and still functions!  Great for clients with limited grasp.  Lightweight but durable.;5;7/7/2011 10:00
255448;Basic Beat Bongo Stand;Very sturdy.  I was able to adapt it for use with Remo Bongos as well.;5;6/9/2012 10:00
255644;Great for long-term care!;This stand has made it possible for the older adults in my facility to enjoy making music with our djembes! It puts the drum at just the right height so that my clients can reach the drum and get a great sound. Since most of my clients are in a wheelchair, or do not have the leg strength to hold the drum, this is the perfect alternative to offer any music therapy recipient, drum circle participant, or any one who wants to effectively use more than one djembe at a time for a performance. Great and thoughtful product!;5;5/22/2011 10:00
255730;Light jazz stick;These sticks feel really nice for light jazz playing, they feel like you've got nothing in your hands. The one part that makes them a little annoying is that the tips break down fairly easily. After playing for a couple weeks, the tips start to wear down. A great feel though!;4;4/19/2011 10:00
255804;Awesome!!!;I rated this pair 5 stars because these are really nice. They have an awesome bead and feel great with the hands. Out of Vic Firth's collection, these have to be very close to the top. You won't regret buying these!;5;4/20/2011 10:00
255923;Vic Firth 5A;Iâ€™ve had these sticks for a couple of years. They have good workmanship (no chipping like my previous â€œplywoodâ€ sticks) and they have a good balance. These sticks are versatile, which is a good for me, as I play a variety of styles. Note that I do not play very hard with my sticks, so if you play a lot of hard rock or metal these sticks will wear out more quickly than mine. These sticks have a good balance, and play well. I prefer 7As for quick articulation, but thatâ€™s just personal preference. Good sticks at a good price.;5;6/19/2011 10:00
256024;LOVE THIS PRODUCT!;Perfect for multi-setups and pit work!  Wish I bought one long ago...you'll LOVE this simple double triangle mount!;5;1/24/2011 10:00
256782;Vic Firth CKBAG Concert Keyboard Mallet Bag;This mallet bag works wonders. All the sticks i need for any application i can carry it in this bag. It holds the sticks and mallets securely and safe. The extra side pockets are perfect for drumkeys and tape or any accesories i need.;5;4/28/2011 10:00
257507;Quality instrument, but very large and too loud;I ended up returning these maracas because they were too large and loud for the clients I work with. They seemed to be high quality and durable though.;4;9/13/2012 10:00
257885;Beautiful basket!;I absolutely love this basket! It is beautiful in color and is larger than what I expected. It is perfect for carrying various instruments, props, etc. in the classroom or for programs.;5;2/22/2012 10:00
257885;Overseas conection market basket;Beautiful construction, original design. It is an unbelievable bargain and very useful in a music room to store authentic percussion;5;2/10/2011 10:00
258482;noway;awesome;5;3/6/2011 10:00
258591;Best 26” Gong Stand For The Money;I searched the Internet for a quality stand for my 26” Paiste. The. Chronos was affordable and sturdy enough to meet my needs. It arrived within the time specified.;5;2/18/2013 10:00
258643;Excellent value. Great product and great price;The Basic Beat bags are my favorite for drum and percussion storage.  (We have several different kinds). The construction and material are excellent.  Good padded on each end.  I bought a Meinl VivaRhythm Bass drum and didn't want to spend  $50 on a bag for it. I have one of these BB1627 for some Versa drums and I tried it. It fits very well.  BB1628 is an excellent and versatile bag. Just love it.  We use Basic Beat bags for our various drum circle items. Adults and kids love them, and they are very easy to use and very durable.;5;12/30/2012 10:00
258643;drum bag;Fits perfectly, and looks great;5;1/11/2013 10:00
258733;Everything and more...;I was so pleasantly surprised by the rich deep sound that this head produced.  I also swapped out my other conga heads with this style of Fiberskyn.  Westmusic delivered fast and the head was packaged very well for protection.  I highly recommend this head.;5;2/2/2012 10:00
259322;Great stand, great condition;The stand arrived very quickly and in great condition. Every works just as I had expected it to. While I personally don't love the Yamaha/Randall May cup/rail design, it's very functional and I'm happy with my purchase.;5;6/1/2018 12:23
